index,algorithm,time,cpu,matrix_size
1400,Homemade,1.1444091796875e-05,,2
1401,Numpy,3.24249267578125e-05,,2
1402,Homemade,8.606910705566406e-05,,7
1403,Numpy,0.0016050338745117188,,7
1404,Homemade,3.266334533691406e-05,,3
1405,Numpy,5.1975250244140625e-05,,3
1406,Homemade,0.00451970100402832,,31
1407,Numpy,0.0643305778503418,,31
1408,Homemade,0.003331899642944336,,27
1409,Numpy,0.002768993377685547,,27
1410,Homemade,0.013066768646240234,,42
1411,Numpy,0.004519224166870117,,42
1412,Homemade,0.15035176277160645,,96
1413,Numpy,0.0002932548522949219,,96
1414,Homemade,3.0994415283203125e-05,,4
1415,Numpy,4.57763671875e-05,,4
1416,Homemade,0.06908822059631348,,74
1417,Numpy,0.004872322082519531,,74
1418,Homemade,4.267692565917969e-05,,4
1419,Numpy,4.982948303222656e-05,,4
1420,Homemade,0.01947307586669922,,50
1421,Numpy,0.00014781951904296875,,50
1422,Homemade,0.04010725021362305,,61
1423,Numpy,0.0115814208984375,,61
1424,Homemade,0.02423548698425293,,54
1425,Numpy,0.00016236305236816406,,54
1426,Homemade,0.11937952041625977,,89
1427,Numpy,0.0003154277801513672,,89
1428,Homemade,0.0065441131591796875,,35
1429,Numpy,0.03164553642272949,,35
1430,Homemade,0.1397724151611328,,98
1431,Numpy,0.00035381317138671875,,98
1432,Homemade,0.09237313270568848,,77
1433,Numpy,0.033265113830566406,,77
1434,Homemade,0.11547565460205078,,85
1435,Numpy,0.02751612663269043,,85
1436,Homemade,0.004250526428222656,,30
1437,Numpy,0.010657072067260742,,30
1438,Homemade,0.02015233039855957,,48
1439,Numpy,0.008226394653320312,,48
1440,Homemade,0.002604961395263672,,25
1441,Numpy,0.00011396408081054688,,25
1442,Homemade,0.022250890731811523,,47
1443,Numpy,0.00013399124145507812,,47
1444,Homemade,0.007915496826171875,,37
1445,Numpy,9.965896606445312e-05,,37
1446,Homemade,0.010353803634643555,,32
1447,Numpy,0.0354771614074707,,32
1448,Homemade,0.13245534896850586,,89
1449,Numpy,0.0002751350402832031,,89
1450,Homemade,2.0503997802734375e-05,,3
1451,Numpy,8.344650268554688e-05,,3
1452,Homemade,0.17354512214660645,,100
1453,Numpy,0.016013622283935547,,100
1454,Homemade,0.09004950523376465,,85
1455,Numpy,0.0002665519714355469,,85
1456,Homemade,0.0007157325744628906,,16
1457,Numpy,0.0007925033569335938,,16
1458,Homemade,0.04433083534240723,,66
1459,Numpy,0.02270340919494629,,66
1460,Homemade,0.008398294448852539,,38
1461,Numpy,0.003564596176147461,,38
1462,Homemade,0.0012607574462890625,,20
1463,Numpy,7.009506225585938e-05,,20
1464,Homemade,1.7642974853515625e-05,,3
1465,Numpy,2.9802322387695312e-05,,3
1466,Homemade,0.003418445587158203,,28
1467,Numpy,8.058547973632812e-05,,28
1468,Homemade,0.1696932315826416,,87
1469,Numpy,0.002173185348510742,,87
1470,Homemade,0.0022203922271728516,,24
1471,Numpy,0.00010061264038085938,,24
1472,Homemade,0.0009763240814208984,,18
1473,Numpy,5.698204040527344e-05,,18
1474,Homemade,0.00011515617370605469,,8
1475,Numpy,3.504753112792969e-05,,8
1476,Homemade,0.09209465980529785,,79
1477,Numpy,0.028060436248779297,,79
1478,Homemade,3.218650817871094e-05,,3
1479,Numpy,8.153915405273438e-05,,3
1480,Homemade,0.06913018226623535,,63
1481,Numpy,0.036666154861450195,,63
1482,Homemade,0.14183783531188965,,87
1483,Numpy,0.11067628860473633,,87
1484,Homemade,0.14926362037658691,,92
1485,Numpy,0.0003504753112792969,,92
1486,Homemade,0.11308884620666504,,87
1487,Numpy,0.00025916099548339844,,87
1488,Homemade,0.033136844635009766,,59
1489,Numpy,0.004803180694580078,,59
1490,Homemade,0.12113618850708008,,91
1491,Numpy,0.001981019973754883,,91
1492,Homemade,0.0008955001831054688,,17
1493,Numpy,9.1552734375e-05,,17
1494,Homemade,0.11204409599304199,,90
1495,Numpy,0.0002760887145996094,,90
1496,Homemade,6.365776062011719e-05,,6
1497,Numpy,6.604194641113281e-05,,6
1498,Homemade,0.08146119117736816,,77
1499,Numpy,0.0003116130828857422,,77
1500,Homemade,0.08601641654968262,,75
1501,Numpy,0.03815197944641113,,75
1502,Homemade,0.04140830039978027,,55
1503,Numpy,0.03183937072753906,,55
1504,Homemade,0.14263463020324707,,95
1505,Numpy,0.02515411376953125,,95
1506,Homemade,0.004798412322998047,,32
1507,Numpy,0.04242134094238281,,32
1508,Homemade,0.0004973411560058594,,15
1509,Numpy,0.0003879070281982422,,15
1510,Homemade,0.0001304149627685547,,8
1511,Numpy,0.0001010894775390625,,8
1512,Homemade,0.14632940292358398,,94
1513,Numpy,0.0002758502960205078,,94
1514,Homemade,0.01742076873779297,,49
1515,Numpy,0.0001323223114013672,,49
1516,Homemade,0.17961478233337402,,92
1517,Numpy,0.0003597736358642578,,92
1518,Homemade,0.008433103561401367,,38
1519,Numpy,0.00012230873107910156,,38
1520,Homemade,0.0051419734954833984,,32
1521,Numpy,9.059906005859375e-05,,32
1522,Homemade,0.1660761833190918,,99
1523,Numpy,0.13895106315612793,,99
1524,Homemade,0.059075355529785156,,74
1525,Numpy,0.0024907588958740234,,74
1526,Homemade,0.011085033416748047,,42
1527,Numpy,0.00013518333435058594,,42
1528,Homemade,0.005513906478881836,,33
1529,Numpy,9.965896606445312e-05,,33
1530,Homemade,0.0007047653198242188,,16
1531,Numpy,5.602836608886719e-05,,16
1532,Homemade,0.10854935646057129,,82
1533,Numpy,0.0010552406311035156,,82
1534,Homemade,7.82012939453125e-05,,6
1535,Numpy,0.00017642974853515625,,6
1536,Homemade,0.0066683292388916016,,26
1537,Numpy,0.0035636425018310547,,26
1538,Homemade,0.0007512569427490234,,16
1539,Numpy,0.003217458724975586,,16
1540,Homemade,0.002810955047607422,,26
1541,Numpy,0.008322715759277344,,26
1542,Homemade,1.621246337890625e-05,,2
1543,Numpy,4.649162292480469e-05,,2
1544,Homemade,0.07070088386535645,,64
1545,Numpy,0.026677370071411133,,64
1546,Homemade,0.00040912628173828125,,13
1547,Numpy,0.00017142295837402344,,13
1548,Homemade,0.00011420249938964844,,8
1549,Numpy,4.1484832763671875e-05,,8
1550,Homemade,5.841255187988281e-05,,6
1551,Numpy,3.1948089599609375e-05,,6
1552,Homemade,0.17216038703918457,,87
1553,Numpy,0.022694110870361328,,87
1554,Homemade,5.125999450683594e-05,,5
1555,Numpy,6.008148193359375e-05,,5
1556,Homemade,0.00010061264038085938,,7
1557,Numpy,0.004333972930908203,,7
1558,Homemade,0.00018453598022460938,,9
1559,Numpy,0.016199827194213867,,9
1560,Homemade,0.00016355514526367188,,9
1561,Numpy,0.00016355514526367188,,9
1562,Homemade,0.040293216705322266,,56
1563,Numpy,0.02981281280517578,,56
1564,Homemade,0.01144099235534668,,42
1565,Numpy,0.00704193115234375,,42
1566,Homemade,0.15170741081237793,,100
1567,Numpy,0.0002875328063964844,,100
1568,Homemade,0.011092185974121094,,42
1569,Numpy,0.0054624080657958984,,42
1570,Homemade,0.12304329872131348,,83
1571,Numpy,0.006718635559082031,,83
1572,Homemade,0.15056753158569336,,99
1573,Numpy,0.01109623908996582,,99
1574,Homemade,0.0031282901763916016,,27
1575,Numpy,0.0346376895904541,,27
1576,Homemade,0.13184881210327148,,86
1577,Numpy,0.0002815723419189453,,86
1578,Homemade,0.0012133121490478516,,19
1579,Numpy,0.046984195709228516,,19
1580,Homemade,0.0035390853881835938,,15
1581,Numpy,0.014968395233154297,,15
1582,Homemade,0.04556775093078613,,62
1583,Numpy,0.0065004825592041016,,62
1584,Homemade,0.0003333091735839844,,12
1585,Numpy,0.010677337646484375,,12
1586,Homemade,0.0359954833984375,,62
1587,Numpy,0.0002033710479736328,,62
1588,Homemade,0.011502504348754883,,44
1589,Numpy,0.04912972450256348,,44
1590,Homemade,0.01031041145324707,,41
1591,Numpy,0.0001442432403564453,,41
1592,Homemade,0.012892484664916992,,44
1593,Numpy,0.00012063980102539062,,44
1594,Homemade,0.001953125,,23
1595,Numpy,0.0020058155059814453,,23
1596,Homemade,0.14878630638122559,,95
1597,Numpy,0.0059986114501953125,,95
1598,Homemade,0.0564579963684082,,70
1599,Numpy,0.003593921661376953,,70
1600,Homemade,0.02637958526611328,,54
1601,Numpy,0.00019288063049316406,,54
1602,Homemade,3.0040740966796875e-05,,4
1603,Numpy,3.337860107421875e-05,,4
1604,Homemade,0.06071877479553223,,73
1605,Numpy,0.029856443405151367,,73
1606,Homemade,0.1013636589050293,,87
1607,Numpy,0.00026535987854003906,,87
1608,Homemade,0.11430096626281738,,91
1609,Numpy,0.022729158401489258,,91
1610,Homemade,0.01944422721862793,,50
1611,Numpy,0.005176544189453125,,50
1612,Homemade,0.0956578254699707,,71
1613,Numpy,0.0019669532775878906,,71
1614,Homemade,0.015744447708129883,,47
1615,Numpy,0.0001385211944580078,,47
1616,Homemade,0.164780855178833,,98
1617,Numpy,0.0003402233123779297,,98
1618,Homemade,0.023372173309326172,,54
1619,Numpy,0.0008218288421630859,,54
1620,Homemade,0.0020797252655029297,,23
1621,Numpy,0.062464237213134766,,23
1622,Homemade,0.0029973983764648438,,27
1623,Numpy,0.00010728836059570312,,27
1624,Homemade,0.048209190368652344,,68
1625,Numpy,0.008875846862792969,,68
1626,Homemade,7.2479248046875e-05,,6
1627,Numpy,6.318092346191406e-05,,6
1628,Homemade,0.007280588150024414,,36
1629,Numpy,0.00015687942504882812,,36
1630,Homemade,0.05037212371826172,,69
1631,Numpy,0.01921701431274414,,69
1632,Homemade,0.0003440380096435547,,12
1633,Numpy,8.606910705566406e-05,,12
1634,Homemade,0.0004990100860595703,,14
1635,Numpy,5.626678466796875e-05,,14
1636,Homemade,0.0028018951416015625,,26
1637,Numpy,7.987022399902344e-05,,26
1638,Homemade,0.003598928451538086,,28
1639,Numpy,8.296966552734375e-05,,28
1640,Homemade,5.841255187988281e-05,,6
1641,Numpy,3.218650817871094e-05,,6
1642,Homemade,0.00019860267639160156,,10
1643,Numpy,4.363059997558594e-05,,10
1644,Homemade,0.036339759826660156,,62
1645,Numpy,0.009814262390136719,,62
1646,Homemade,0.10304832458496094,,79
1647,Numpy,0.02776336669921875,,79
1648,Homemade,2.6226043701171875e-05,,3
1649,Numpy,7.843971252441406e-05,,3
1650,Homemade,0.0217435359954834,,50
1651,Numpy,0.08081746101379395,,50
1652,Homemade,0.012108325958251953,,43
1653,Numpy,0.020821332931518555,,43
1654,Homemade,0.0003306865692138672,,12
1655,Numpy,0.021763324737548828,,12
1656,Homemade,0.04750657081604004,,67
1657,Numpy,0.06120944023132324,,67
1658,Homemade,0.0007152557373046875,,16
1659,Numpy,0.0001049041748046875,,16
1660,Homemade,0.00015497207641601562,,9
1661,Numpy,4.863739013671875e-05,,9
1662,Homemade,0.0828242301940918,,80
1663,Numpy,0.028496980667114258,,80
1664,Homemade,0.06557059288024902,,68
1665,Numpy,0.038143157958984375,,68
1666,Homemade,0.1177206039428711,,92
1667,Numpy,0.0031576156616210938,,92
1668,Homemade,0.052681922912597656,,62
1669,Numpy,0.0002086162567138672,,62
1670,Homemade,0.13589978218078613,,93
1671,Numpy,0.0063436031341552734,,93
1672,Homemade,0.16978716850280762,,97
1673,Numpy,0.027680635452270508,,97
1674,Homemade,0.05299544334411621,,67
1675,Numpy,0.0278470516204834,,67
1676,Homemade,0.006097316741943359,,34
1677,Numpy,0.00011920928955078125,,34
1678,Homemade,0.10326313972473145,,81
1679,Numpy,0.008102655410766602,,81
1680,Homemade,0.17996788024902344,,95
1681,Numpy,0.020164966583251953,,95
1682,Homemade,0.0022110939025878906,,24
1683,Numpy,0.00010800361633300781,,24
1684,Homemade,0.06787109375,,77
1685,Numpy,0.010819673538208008,,77
1686,Homemade,0.036527156829833984,,63
1687,Numpy,0.0010378360748291016,,63
1688,Homemade,0.0170900821685791,,47
1689,Numpy,0.01907968521118164,,47
1690,Homemade,0.019975662231445312,,51
1691,Numpy,0.00018072128295898438,,51
1692,Homemade,0.007681369781494141,,37
1693,Numpy,0.00012755393981933594,,37
1694,Homemade,0.0013613700866699219,,20
1695,Numpy,7.748603820800781e-05,,20
1696,Homemade,0.01985335350036621,,49
1697,Numpy,0.0010654926300048828,,49
1698,Homemade,0.051085710525512695,,53
1699,Numpy,0.00019240379333496094,,53
1700,Homemade,0.01562976837158203,,47
1701,Numpy,0.00012922286987304688,,47
1702,Homemade,1.1682510375976562e-05,,2
1703,Numpy,3.0040740966796875e-05,,2
1704,Homemade,0.05551767349243164,,63
1705,Numpy,0.0006711483001708984,,63
1706,Homemade,9.298324584960938e-05,,7
1707,Numpy,4.57763671875e-05,,7
1708,Homemade,0.18575572967529297,,94
1709,Numpy,0.011912107467651367,,94
1710,Homemade,0.0005154609680175781,,14
1711,Numpy,7.700920104980469e-05,,14
1712,Homemade,0.0003368854522705078,,12
1713,Numpy,5.173683166503906e-05,,12
1714,Homemade,0.00033855438232421875,,12
1715,Numpy,4.1484832763671875e-05,,12
1716,Homemade,0.015759706497192383,,47
1717,Numpy,0.0025510787963867188,,47
1718,Homemade,0.01171875,,40
1719,Numpy,0.00043201446533203125,,40
1720,Homemade,1.9788742065429688e-05,,3
1721,Numpy,3.337860107421875e-05,,3
1722,Homemade,0.1545720100402832,,98
1723,Numpy,0.00028443336486816406,,98
1724,Homemade,0.023221254348754883,,54
1725,Numpy,0.00017642974853515625,,54
1726,Homemade,0.008861541748046875,,38
1727,Numpy,0.0019383430480957031,,38
1728,Homemade,0.010485649108886719,,45
1729,Numpy,0.01021432876586914,,45
1730,Homemade,0.014713287353515625,,46
1731,Numpy,0.00014162063598632812,,46
1732,Homemade,0.043654680252075195,,65
1733,Numpy,0.03505516052246094,,65
1734,Homemade,0.015620946884155273,,47
1735,Numpy,0.0001518726348876953,,47
1736,Homemade,0.1064612865447998,,89
1737,Numpy,0.0012905597686767578,,89
1738,Homemade,0.016882658004760742,,48
1739,Numpy,0.0006649494171142578,,48
1740,Homemade,0.06608104705810547,,74
1741,Numpy,0.001102447509765625,,74
1742,Homemade,0.0002627372741699219,,12
1743,Numpy,0.0267336368560791,,12
1744,Homemade,0.006810665130615234,,34
1745,Numpy,0.000156402587890625,,34
1746,Homemade,0.00015687942504882812,,9
1747,Numpy,5.459785461425781e-05,,9
1748,Homemade,0.002749204635620117,,24
1749,Numpy,7.486343383789062e-05,,24
1750,Homemade,0.0015156269073486328,,21
1751,Numpy,6.747245788574219e-05,,21
1752,Homemade,0.144683837890625,,89
1753,Numpy,0.04254722595214844,,89
1754,Homemade,0.15779328346252441,,96
1755,Numpy,0.05032753944396973,,96
1756,Homemade,0.04930377006530762,,69
1757,Numpy,0.04681849479675293,,69
1758,Homemade,0.18465638160705566,,98
1759,Numpy,0.024753332138061523,,98
1760,Homemade,0.04978299140930176,,69
1761,Numpy,0.033553361892700195,,69
1762,Homemade,0.0022335052490234375,,24
1763,Numpy,0.007954597473144531,,24
1764,Homemade,0.09284305572509766,,86
1765,Numpy,0.004128932952880859,,86
1766,Homemade,3.314018249511719e-05,,4
1767,Numpy,5.054473876953125e-05,,4
1768,Homemade,1.1444091796875e-05,,2
1769,Numpy,2.7894973754882812e-05,,2
1770,Homemade,0.00015544891357421875,,9
1771,Numpy,4.506111145019531e-05,,9
1772,Homemade,0.06514406204223633,,70
1773,Numpy,0.00025653839111328125,,70
1774,Homemade,0.04325127601623535,,66
1775,Numpy,0.0010783672332763672,,66
1776,Homemade,0.03379249572753906,,57
1777,Numpy,0.00019812583923339844,,57
1778,Homemade,0.00016236305236816406,,9
1779,Numpy,5.078315734863281e-05,,9
1780,Homemade,0.08993721008300781,,84
1781,Numpy,0.02826213836669922,,84
1782,Homemade,0.08869314193725586,,82
1783,Numpy,0.0002541542053222656,,82
1784,Homemade,0.0062601566314697266,,34
1785,Numpy,0.00010728836059570312,,34
1786,Homemade,0.001020669937133789,,18
1787,Numpy,6.270408630371094e-05,,18
1788,Homemade,0.09635758399963379,,73
1789,Numpy,0.013655662536621094,,73
1790,Homemade,0.07533860206604004,,78
1791,Numpy,0.019864320755004883,,78
1792,Homemade,0.04946637153625488,,55
1793,Numpy,0.025879859924316406,,55
1794,Homemade,0.04779529571533203,,66
1795,Numpy,0.0025968551635742188,,66
1796,Homemade,0.12406468391418457,,88
1797,Numpy,0.0009984970092773438,,88
1798,Homemade,0.13559889793395996,,96
1799,Numpy,0.0002741813659667969,,96
1800,Homemade,0.0002613067626953125,,11
1801,Numpy,0.0002090930938720703,,11
1802,Homemade,0.019449234008789062,,50
1803,Numpy,0.002572774887084961,,50
1804,Homemade,0.14451909065246582,,96
1805,Numpy,0.053096771240234375,,96
1806,Homemade,0.009307861328125,,39
1807,Numpy,0.00013208389282226562,,39
1808,Homemade,0.0201566219329834,,51
1809,Numpy,0.00013899803161621094,,51
1810,Homemade,0.03597569465637207,,59
1811,Numpy,0.015630722045898438,,59
1812,Homemade,0.16421723365783691,,97
1813,Numpy,0.04012870788574219,,97
1814,Homemade,0.045517921447753906,,66
1815,Numpy,0.024813413619995117,,66
1816,Homemade,0.10249781608581543,,78
1817,Numpy,0.027829647064208984,,78
1818,Homemade,0.04624652862548828,,65
1819,Numpy,0.056288957595825195,,65
1820,Homemade,0.024937152862548828,,55
1821,Numpy,0.026139497756958008,,55
1822,Homemade,0.11681532859802246,,80
1823,Numpy,0.0002865791320800781,,80
1824,Homemade,0.031188011169433594,,59
1825,Numpy,0.00019240379333496094,,59
1826,Homemade,0.01656508445739746,,45
1827,Numpy,0.049608707427978516,,45
1828,Homemade,4.553794860839844e-05,,5
1829,Numpy,5.340576171875e-05,,5
1830,Homemade,0.0013196468353271484,,20
1831,Numpy,8.0108642578125e-05,,20
1832,Homemade,0.04296994209289551,,57
1833,Numpy,0.002945423126220703,,57
1834,Homemade,0.07391214370727539,,78
1835,Numpy,0.05321955680847168,,78
1836,Homemade,0.0007367134094238281,,16
1837,Numpy,8.20159912109375e-05,,16
1838,Homemade,0.0004177093505859375,,13
1839,Numpy,5.364418029785156e-05,,13
1840,Homemade,0.01708078384399414,,47
1841,Numpy,0.00022149085998535156,,47
1842,Homemade,0.0002014636993408203,,10
1843,Numpy,5.14984130859375e-05,,10
1844,Homemade,0.00032329559326171875,,12
1845,Numpy,5.507469177246094e-05,,12
1846,Homemade,0.10249948501586914,,88
1847,Numpy,0.0025196075439453125,,88
1848,Homemade,0.009976863861083984,,40
1849,Numpy,0.016097545623779297,,40
1850,Homemade,0.041124820709228516,,65
1851,Numpy,0.00019884109497070312,,65
1852,Homemade,0.008271932601928711,,30
1853,Numpy,0.0025637149810791016,,30
1854,Homemade,0.018384933471679688,,45
1855,Numpy,0.0006768703460693359,,45
1856,Homemade,0.027536630630493164,,55
1857,Numpy,0.00019669532775878906,,55
1858,Homemade,0.0031392574310302734,,27
1859,Numpy,9.822845458984375e-05,,27
1860,Homemade,0.15452837944030762,,97
1861,Numpy,0.024466753005981445,,97
1862,Homemade,0.002221345901489258,,24
1863,Numpy,9.918212890625e-05,,24
1864,Homemade,0.019367218017578125,,46
1865,Numpy,0.0008485317230224609,,46
1866,Homemade,0.0688619613647461,,73
1867,Numpy,0.0002453327178955078,,73
1868,Homemade,0.03336739540100098,,58
1869,Numpy,0.04755449295043945,,58
1870,Homemade,0.007417201995849609,,37
1871,Numpy,0.00096893310546875,,37
1872,Homemade,0.020381927490234375,,51
1873,Numpy,0.060842275619506836,,51
1874,Homemade,0.0059773921966552734,,34
1875,Numpy,0.00012803077697753906,,34
1876,Homemade,0.0780029296875,,74
1877,Numpy,0.0002703666687011719,,74
1878,Homemade,2.7894973754882812e-05,,3
1879,Numpy,3.314018249511719e-05,,3
1880,Homemade,0.07560133934020996,,76
1881,Numpy,0.006528615951538086,,76
1882,Homemade,0.0017282962799072266,,22
1883,Numpy,8.630752563476562e-05,,22
1884,Homemade,0.014483451843261719,,46
1885,Numpy,0.0001163482666015625,,46
1886,Homemade,0.13848280906677246,,89
1887,Numpy,0.04083561897277832,,89
1888,Homemade,0.06399130821228027,,70
1889,Numpy,0.018569469451904297,,70
1890,Homemade,0.020673751831054688,,52
1891,Numpy,0.0001609325408935547,,52
1892,Homemade,0.0654137134552002,,63
1893,Numpy,0.00991058349609375,,63
1894,Homemade,0.021016836166381836,,52
1895,Numpy,0.0011320114135742188,,52
1896,Homemade,0.0013356208801269531,,20
1897,Numpy,0.0082244873046875,,20
1898,Homemade,0.0001342296600341797,,8
1899,Numpy,8.058547973632812e-05,,8
1900,Homemade,0.038048505783081055,,56
1901,Numpy,0.000202178955078125,,56
1902,Homemade,0.0003409385681152344,,12
1903,Numpy,5.4836273193359375e-05,,12
1904,Homemade,0.013178586959838867,,44
1905,Numpy,0.009530305862426758,,44
1906,Homemade,0.0002484321594238281,,10
1907,Numpy,0.0011556148529052734,,10
1908,Homemade,0.04584240913391113,,62
1909,Numpy,0.0002040863037109375,,62
1910,Homemade,0.0017850399017333984,,22
1911,Numpy,7.963180541992188e-05,,22
1912,Homemade,0.008007526397705078,,37
1913,Numpy,0.00011610984802246094,,37
1914,Homemade,0.02212834358215332,,51
1915,Numpy,0.0009310245513916016,,51
1916,Homemade,0.0004975795745849609,,14
1917,Numpy,0.0001800060272216797,,14
1918,Homemade,0.03815293312072754,,58
1919,Numpy,0.0026624202728271484,,58
1920,Homemade,0.0347902774810791,,61
1921,Numpy,0.0009698867797851562,,61
1922,Homemade,0.09268474578857422,,71
1923,Numpy,0.16550445556640625,,71
1924,Homemade,0.00820469856262207,,32
1925,Numpy,0.053585052490234375,,32
1926,Homemade,0.012295007705688477,,44
1927,Numpy,0.00014781951904296875,,44
1928,Homemade,0.06778550148010254,,77
1929,Numpy,0.008863449096679688,,77
1930,Homemade,0.10960507392883301,,84
1931,Numpy,0.0002541542053222656,,84
1932,Homemade,0.0007319450378417969,,16
1933,Numpy,6.794929504394531e-05,,16
1934,Homemade,0.001781463623046875,,22
1935,Numpy,6.532669067382812e-05,,22
1936,Homemade,0.14824533462524414,,96
1937,Numpy,0.011061429977416992,,96
1938,Homemade,0.07281160354614258,,74
1939,Numpy,0.017365217208862305,,74
1940,Homemade,0.10632991790771484,,79
1941,Numpy,0.00029349327087402344,,79
1942,Homemade,0.0008728504180908203,,17
1943,Numpy,7.2479248046875e-05,,17
1944,Homemade,0.01929020881652832,,50
1945,Numpy,0.00014328956604003906,,50
1946,Homemade,0.07093358039855957,,78
1947,Numpy,0.0002567768096923828,,78
1948,Homemade,0.01147007942199707,,42
1949,Numpy,0.00012540817260742188,,42
1950,Homemade,0.039498329162597656,,63
1951,Numpy,0.022638320922851562,,63
1952,Homemade,6.556510925292969e-05,,6
1953,Numpy,8.082389831542969e-05,,6
1954,Homemade,0.0021905899047851562,,24
1955,Numpy,8.130073547363281e-05,,24
1956,Homemade,0.01978278160095215,,50
1957,Numpy,0.0026273727416992188,,50
1958,Homemade,0.07745885848999023,,72
1959,Numpy,0.0002474784851074219,,72
1960,Homemade,0.026909828186035156,,55
1961,Numpy,0.02068948745727539,,55
1962,Homemade,0.13081097602844238,,92
1963,Numpy,0.0002722740173339844,,92
1964,Homemade,0.1450333595275879,,95
1965,Numpy,0.008281230926513672,,95
1966,Homemade,0.0005998611450195312,,15
1967,Numpy,0.00010371208190917969,,15
1968,Homemade,0.16930222511291504,,90
1969,Numpy,0.05981636047363281,,90
